id	pollster	언론매체	제목	date	범위	링크	조사 시작	enddate	조사방법	ARS/전화면접	후보자수	양자구도	삼자구도	다자구도	민주당 관련	전체응답률	가중치	나이	나이2	BanKiMoon	MoonJaeIn	AhnCheolSoo	AhnHeeJeong	HwangGyoAhn	LeeJaeMyung	YooSeungMin	남경필	손학규	박원순	김부겸	심상정	홍준표	이인제	원희룡	정운찬	김문수	오세훈	김무성	천정배	김관용	김종인	정동영	유시민	김제동
3164	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 1주 주중집계 	2016-11-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201611020656127320.pdf.htm	161031	161102	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	10.4	1.26	6		16.5	20.9	10.3	4.3	4	9.7		1.4	3.9	5.7	1.9		1.3		1			4.3	3.1						
3165	마크로밀엠브레인	문화일보	전국 정례조사 현안 관련 국민 여론조사	2016-11-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201611010301493030.pdf.htm	161029	161030	유무선혼합	전화면접	13	0	0	1	3	12.2	1.19	3		18.9	20.4	9.8	3.9	3.5	8.5		1.2	3	5.3	1.1						1.1	4.5	2.3						
3167	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터11월1주차	2016-11-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201611010707197890.pdf.htm	161030	161031	무선RDD	ARS	13	0	0	1	3	6	1.27	2		15.6	24.7	9.4	2.6	2.8	9.3	0.8	1.2	4	5.5	1.6							2.5	4.6						
3171	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 3일 일간집계	2016-11-03	전국	http://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=3171&regNo=3171&searchCnd=&searchWrd=&gubun=&delCode=0&delcode=0&useAt=&replyAt=&menuNo=200467&sdate=&edate=&pdate=&deptId=&isk=&ise=&viewType=&pollGubuncd=&categories=&searchKey=&searchTime=&searchCode=&searchDecision=&pageIndex=24	161102	161103	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	10.6	1.3	6		16.8	20.3	12.2	4.7	4.3	8.9		1.4	3.7	6	2.2		1.3		0.8			4.4	2.4						
3172	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 4일 일간집계	2016-11-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201611040656441590.pdf.htm	161103	161104	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	10.8	1.39	6		18.6	20.7	10.9	4.3	3.9	8.3		1.9	4.1	6.2	2.2		1.5		0.5			3.9	2.8						
3173	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 1주 주간집계	2016-11-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201611040659535490.pdf.htm	161031	161104	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	10.6	1.31	6		17.1	20.9	10.7	4.3	4.1	9.1		1.5	3.9	5.9	2		1.4		0.8			4.2	2.9						
3178	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 7일 일간집계	2016-11-08	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611091037401690.pdf	161104	161107	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.7	1.47	6		19.1	19.9	10.9	3.9	4.5	7.7		1.3	3.5	6.6	1.5		1		0.6			4.1	3.7						
3179	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 8일 일간집계	2016-11-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201611091112091590.pdf.htm	161107	161108	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13.8	1.37	6		18.9	21.6	9.6	3.9	4.2	8.6		0.8	3.2	4.4	2.3		0.7		1			3.5	3.4						
3183	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 9일 일간집계	2016-11-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201611091107490550.pdf.htm	161108	161109	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13.4	1.37	6		16.9	21.1	10.5	3.3	3.5	9.5		1.4	4.3	5.7	2		0.8		1.1			3.8	3						
3184	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 2주 주중집계	2016-11-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201611090812524470.pdf.htm	161107	161109	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13.1	1.34	6		17.7	20.8	10.5	3.5	4	8.8		1.1	3.8	5.6	1.9		0.8		1			3.9	3.3						
3185	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터11월2주차	2016-11-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201611080244365120.pdf.htm	161106	161107	무선RDD	ARS	12	0	0	1	3	8.3	1.2	3		16.7	23.3	8.7	4.1	3.1	9.6		2.5	3.7	5.9	2.2							2.6	4.2						
3186	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 10일 일간집계	2016-11-10	전국	http://www.nesdc.go.kr/result/201702/FILE_201611110943286300.pdf.htm	161109	161110	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.1	1.57	6		14.8	23.6	10.3	3.7	3.4	9.2		0.9	3.8	6.1	2.8		1.3		1.8			4.6	3.5						
3187	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 11일 일간집계	2016-11-10	전국	http://www.nesdc.go.kr/result/201702/FILE_201611110716340130.pdf.htm	161110	161111	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.2	1.85	6		17.2	21.4	9.9	3.8	2.9	9.5		0.7	4.7	4.7	2.2		1.8		1.1			4.3	4.2						
3188	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 2주 주간집계	2016-11-10	전국	http://www.nesdc.go.kr/result/201702/FILE_201611110718545140.pdf.htm	161107	161111	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	12.3	1.51	6		17.2	21.4	10.2	3.7	3.6	9		1	4	5.3	2.1		1.1		1.1			4.1	3.6						
3189	한국갤럽조사연구소	한국갤럽 자체 조사	전국 정례조사 정당 지지도 조사 2016년 11월 2주	2016-11-10	전국	http://www.nesdc.go.kr/result/201702/FILE_201611101024055031.pdf.htm	161108	161110	유무선스마트폰앱혼합	ARS/전화면접	8	0	0	1	2	24.5	1.07	3		21	19	10		4	8			6	6									2						
3190	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 14일 일간집계	2016-11-15	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611170420021340.pdf	161111	161114	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.1	1.42	6		18.3	18.4	12.5	4.4	2.3	9.2		1.4	5	4.9	1		1.2		1.3			4.3	3.7						
3191	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 15일 일간집계	2016-11-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201611170420255360.pdf.htm	161114	161115	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.2	1.4	6		17.9	21.5	11	3.8	2.3	11		1.2	4.2	6.1	1.6		0.8		1.4			3.6	2.6						
3192	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 16일 일간집계	2016-11-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201611170447463260.pdf.htm	161115	161116	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	12.7	1.36	6		18.9	20.3	11.4	2.6	3.2	11		1.5	4	6.4	1.8		1.1		0.9			3.6	3.4						
3193	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 3주 주중집계	2016-11-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201611160801522440.pdf.htm	161114	161116	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	11.8	1.29	6		18.4	20	11.9	3.4	2.7	10.5		1.5	4.2	6	0.5		1		1.2			3.8	3.2						
3194	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터11월3주차	2016-11-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201611150357385890.pdf.htm	161113	161114	무선RDD	ARS	12	0	0	1	3	6.7	1.14	6		18.1	22.1	8.1	3.8	3	10.9		1.8	3.6	5.5	1.2							2.7	4.4						
3196	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 17일 일간집계	2016-11-17	전국	http://www.nesdc.go.kr/result/201702/FILE_201611181018196010.pdf.htm	161116	161117	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	12.7	1.18	4		18.2	19.7	11.1	3.6	3.8	10.6		1.5	3.6	4	1.7		1.2		0.6			3.5	3.5						
3197	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 18일 일간집계	2016-11-17	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611180653356280.pdf	161117	161118	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13	1.15	6		17.7	21.3	12.6	3.7	2.9	8.8		1	2.8	5.1	1.6		1.2		0.9			3	3.1						
3198	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 3주 주간집계	2016-11-17	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611180659005660.pdf	161114	161115	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	12.2	1.21	6		18.1	20.4	12	3.6	2.9	10		1.3	3.7	5.6	1.6		1.1		1			3.5	3.2						
3199	타임리서치	월간중앙	전국 대통령선거 19대 대통령선거 등 정치현안	2016-11-17	전국	http://www.nesdc.go.kr/result/201702/FILE_201611231115366800.pdf.htm	161113	161113	무선RDD	ARS	11	0	0	1	3	4.6	1.42	2		16.7	23.4	8.8	4.3	4.3	14.5			3.8	6.5	1.6							3.7	2.5						
3201	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 21일 일간집계	2016-11-21	전국	http://www.nesdc.go.kr/result/201702/FILE_201611221003154680.pdf.htm	161118	161121	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13.6	1.17	6		17.3	20.5	11.8	4.4	3.1	10.3		2	3.5	5.2	2		1.1		0.5			3	2.4						
3202	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 22일 일간집계	2016-11-21	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611230430302060.pdf	161121	161122	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	3	13.5	1.17	6		18	20.5	11.8	4.4	3.2	11.9		2.4	3.4	5.1	1.3		1.6		0.3			2.5	2.2						
3203	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 23일 일간집계	2016-11-21	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201611/FILE_201611230907335210.pdf	161122	161123	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.6	1.16	4		17.3	22.2	11.5	4	2.8	11.4		1.7	4.4	6.4	1.5		1.1		1.5			2.9							
3204	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 4주 주중집계	2016-11-21	전국	http://www.nesdc.go.kr/result/201702/FILE_201611230855330410.pdf.htm	161121	161123	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.8	1.13	6		17.4	21.2	11.4	4.3	3.1	11.6		2.1	4.1	5.8	1.6		1.2		0.9			2.8							
3205	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터11월4주차	2016-11-22	전국	http://www.nesdc.go.kr/result/201702/FILE_201611220240387310.pdf.htm	161120	161121	무선RDD	ARS	12	0	0	1	3	6	1.31	6		16.7	23.1	10.1	5.7	1.9	12.3		1.4	2.9	7	1.8							2.6	2.6						
3208	중앙일보 조사연구팀	중앙일보	전국 대통령선거 	2016-11-23	전국	http://www.nesdc.go.kr/result/201702/FILE_201611251012269221.pdf.htm	161121	161122	유무선혼합	전화면접	9	0	0	1	3	30.6	1.03	2		18.1	21.5	9	5.3	1.8	10.1			2.7	3.8									2.3						
3209	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 24일 일간집계	2016-11-24	전국	http://www.nesdc.go.kr/result/201702/FILE_201611250944156190.pdf.htm	161123	161124	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.5	1.27	4		18.1	21.6	11.6	3.8	2.9	11.2		1.5	3.6	6	1.8		1		1.2			2.9							
3210	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 25일 일간집계	2016-11-24	전국	http://www.nesdc.go.kr/result/201702/FILE_201611250639271210.pdf.htm	161124	161125	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13.3	1.21	6		17.9	20.7	12.6	3	3.2	12.8		1.2	4.2	4.6	2		1.3		0.5			2.8							
3211	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 4주 주간집계	2016-11-24	전국	http://www.nesdc.go.kr/result/201702/FILE_201611250645230300.pdf.htm	161121	161125	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13	1.16	6		17.7	21	11.8	3.9	3.1	11.9		1.8	4	5.4	1.7		1.2		0.8			2.8							
3214	에스티아이	미디어오늘	"전국 정례조사 정당지지도, 대선지지도 등"	2016-11-28	전국	http://www.nesdc.go.kr/result/201702/FILE_201611281141073970.pdf.htm	161124	161125	무선RDD	ARS	9	0	0	1	3	12.3	1.21	2		18.6	23.9	9.6	3.2	3.9	17.3			4	6.7								3.8							
3215	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 28일 일간집계	2016-11-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201611291122131360.pdf.htm	161125	161128	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	11.4	1.17	4		17.2	19.9	12.2	4.1	2.9	15		0.9	4.9	4.5	1		1		0.8			2.8							
3216	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 29일 일간집계	2016-11-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201611300445280190.pdf.htm	161128	161129	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	10.8	1.12	4		19.9	19.1	9.6	4.4	1.9	16.4		1.6	5.3	3.9	1.2		0.9		0.6			2.9							
3217	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 30일 일간집계	2016-11-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201611300638109190.pdf.htm	161129	161130	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12	1.15	6		18	22	10.3	4.2	2.3	14.1		1.3	4.3	3.1	1.7		1.6		1			3.6							
3218	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 5주 주중집계	2016-11-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201611300805357740.pdf.htm	161128	161130	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	11.2	1.1	4		18.2	20.7	10.5	4.4	2.3	15.1		1.6	4.7	3.7	1.2		1.2		0.9			3.2							
3219	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써처바로미터11월5주차	2016-11-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201611290238359730.pdf.htm	161127	161128	무선RDD	ARS	12	0	0	1	3	8	1.25	2		17.1	25.3	8.9	3.5	2	14.6	1.9	1.4	3.1	3.3	1.9							2.9							
3220	조원씨앤아이	돌직구뉴스	전국 정례조사 정당지지도	2016-11-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201611301037284260.pdf.htm	161127	161128	유무선혼합	ARS	8	0	0	1	2	7	1.51	2		19.4	27.2	9.2		2.3	17.1			3.7	4.3								3.4							
3221	밀워드브라운미디어리서치	KBS	전국 정례조사 정당지지도 및 대선후보지지도	2016-11-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201611301141061671.pdf.htm	161126	161127	유무선혼합	전화면접	10	0	0	1	2	15.3	0.99	2		17.3	17.1	4.9	2.8	2.1	15.7		0.6	3.1	3.3	1														
3222	리서치뷰	리서치뷰	전국 정기조사 박근혜 대통령 거취 및 제19대 대선 관련	2016-11-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201611300337065900.PDF.htm	161130	161130	무선RDD	ARS	8	0	0	1	2	15.9	2.32	2		15.2	23.8	6.9		3.2	17.2			0.4	5.8								3.5							
3223	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 1일 일간집계	2016-12-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201612020951156680.pdf.htm	161130	161201	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.5	1.19	6		19.5	21.9	9.7	4.1	3	13.9		0.2	4.6	3	2.2		1.4		1			4.2							
3224	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 2일 일간집계	2016-12-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201612020710331260.pdf.htm	161201	161202	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.6	1.16	6		19.5	20.8	8.7	3.5	3.2	14		1.3	3.7	5.8	1.7		0.9		1.3			4.5							
3225	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 11월 5주 주간집계	2016-12-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201612020747005120.pdf.htm	161128	161202	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	11.7	1.11	6		18.9	20.8	9.8	4.1	2.7	14.7		1.5	4.4	4.3	1.5		1.1		1			3.7							
3228	한국사회여론연구소(KSOI)	국민일보	전국 정례조사 차기 대선 관련 전국민 여론조사 	2016-12-05	전국	http://www.nesdc.go.kr/result/201702/FILE_201612070240461470.pdf.htm	161201	161203	유선스마트폰앱혼합	전화면접	11	0	0	1	3	15.6	1.02	2		21.1	19	6.8	2.7	2.1	10.8		0.9		3.1	1.3				0.8			3.4							
3229	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 5일 일간집계	2016-12-05	전국	http://www.nesdc.go.kr/result/201702/FILE_201612060139100540.pdf.htm	161202	161205	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.6	1.24	4		18.5	24.1	6.9	2.8	3.4	14.9		1.7	4.7	5.2	1.2		1.2		1.1			3.2							
3230	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 6일 일간집계	2016-12-05	전국	http://www.nesdc.go.kr/result/201702/FILE_201612070944459660.pdf.htm	161205	161206	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.8	1.21	6		17.9	23.3	7.2	3.2	2.5	17.6		1.3	4.2	4.6	1.3		1.6		1.2			3.1							
3231	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 7일 일간집계	2016-12-05	전국	http://www.nesdc.go.kr/result/201702/FILE_201612070632292030.pdf.htm	161206	161207	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.7	1.16	6		18.2	22.6	8.5	3.7	1.9	16.8		1.3	3.5	4.1	1.3		1.2		0.7			3.7							
3232	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 1주 주중집계	2016-12-05	전국	http://www.nesdc.go.kr/result/201702/FILE_201612070659563220.pdf.htm	161205	161206	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.8	1.18	6		18.2	23.5	7.5	3.3	2.5	16.6		1.5	4.2	4.3	1.3		1.3		0.9			3.3							
3233	디오피니언	내일신문	전국 정례조사 	2016-12-06	전국	http://www.nesdc.go.kr/result/201702/FILE_201612060101510201.pdf.htm	161204	161204	유선인터넷혼합	전화면접	9	0	0	1	2	22.8	1.04	6		15.2	18.6	5.1		2.2	17.2		1	2.8	3								2.3							
3234	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터12월1주차	2016-12-06	전국	http://www.nesdc.go.kr/result/201702/FILE_201612060240538290.pdf.htm	161204	161205	무선RDD	ARS	12	0	0	1	3	7.1	1.17	6		18.2	25.5	6.3	3	1.6	18.1	1.6	1.1	2.9	4	2.7							3.2							
3239	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 8일 일간집계	2016-12-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201612090927577910.pdf.htm	161207	161208	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13.2	1.2	4		20.1	22.4	8.5	4.1	1.4	15.8		0.9	3.8	4.7	1.1		1		0.5			3.3							
3240	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 9일 일간집계	2016-12-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201612090530527950.pdf.htm	161208	161209	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13.7	1.23	4		19.4	22.7	8.8	3.9	2.2	15.6		1.6	2.9	4.7	1.1		1.5		0.5			3.6							
3241	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 1주 주간집계	2016-12-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201612090623480770.pdf.htm	161205	161209	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13.1	1.16	4		18.8	23.1	8	3.6	2.2	16.2		1.4	3.8	4.5	1.2		1.3		0.7			3.3							
3242	리서치뷰	리서치뷰	전국 정기조사 정기조사 (탄핵정국 특집조사 및 제19대 대선 관련)	2016-12-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201612080333369440.PDF.htm	161208	161208	무선RDD	ARS	8	0	0	1	2	20.7	1.6	2		19.1	25	5.7		3.7	17.8			3.5	4.2								2.8							
3243	한국갤럽조사연구소	한국갤럽 자체 조사	전국 정례조사 정당 지지도 조사 2016년 12월 2주	2016-12-08	전국	http://www.nesdc.go.kr/result/201702/FILE_201612090941082560.pdf.htm	161206	161208	유무선혼합	전화면접	8	0	0	1	3	26.5	1.1	2		20	20	8	5	3	18			3	3															
3245	한국리서치	한국일보	전국 정기조사 	2016-12-12	전국	http://www.nesdc.go.kr/result/201702/FILE_201612120632077320.pdf.htm	161209	161210	유무선혼합	전화면접	12	0	0	1	3	14.4	1.18	2		14.1	19.7	5.4	3.2	2.1	14.9		0.5	1.8	4.5	1.1						0.3	2							
3246	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 12일 일간집계	2016-12-12	전국	http://www.nesdc.go.kr/result/201702/FILE_201612130550066200.pdf.htm	161209	161212	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	13.2	1.17	4		18.9	24.3	7.4	4.8	2.5	15.7		1.4	3.2	3.5	1.3		2		0.9			3							
3247	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 13일 일간집계	2016-12-12	전국	http://www.nesdc.go.kr/result/201702/FILE_201612140743231740.pdf.htm	161212	161213	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	12.4	1.18	4		19.9	24.4	8.2	4.8	2	16.1		0.5	2.8	4	1		1.5		0.7			2.8							
3248	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 14일 일간집계	2016-12-12	전국	http://www.nesdc.go.kr/result/201702/FILE_201612140740493720.pdf.htm	161213	161214	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	10.5	1.14	4		19.5	23.3	9.6	4.1	2.6	16.1		1	2.8	4.2	1.4		0.9		0.7			3.6							
3249	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 2주 주중집계	2016-12-12	전국	http://www.nesdc.go.kr/result/201702/FILE_201612140747236340.pdf.htm	161212	161214	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	11.1	1.14	4		19.5	24	8.5	4.5	2.4	16.1		0.9	3	3.9	1.3		1.4		0.8			3.2							
3251	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터12월2주차	2016-12-13	전국	http://www.nesdc.go.kr/result/201702/FILE_201612130402429790.pdf.htm	161211	161212	무선RDD	ARS	12	0	0	1	3	5.5	1.67	2		21.9	26.5	6.9	3	2.7	15.5	3.6	0.9	2.5	3.4	1.4							2.1							
3252	조원씨앤아이	돌직구뉴스	전국 정례조사 정당지지도	2016-12-13	전국	http://www.nesdc.go.kr/result/201702/FILE_201612130607525790.pdf.htm	161211	161212	유무선혼합	ARS	8	0	0	1	2	6.2	1.99	2		21.8	28.1	6.2		2.9	16.9			3.8	3.8								3.8							
3253	더리서치	일요서울	전국 정례조사 대선후보 및 정당지지도 	2016-12-14	전국	http://www.nesdc.go.kr/result/201702/FILE_201612140455047930.pdf.htm	161211	161212	유무선혼합	ARS	7	0	0	1	2	3.9	2.32	2		20.4	25.7	7.7		3.5	18.9				6.1								3.3							2.1
3256	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 15일 일간집계	2016-12-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201612161123143550.pdf.htm	161214	161215	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	9.3	1.16	6		19.8	24.5	8.7	4	2.5	12.7		1.5	3.2	4.1	1.9		2.4		1.1			2.9							
3257	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 16일 일간집계	2016-12-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201612161127232820.pdf.htm	161215	161216	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	8.5	1.15	4		22.9	22.7	8	4.1	1.9	14		1.5	4.1	4.9	1.6		1.4		0.8			2.4							
3258	리얼미터	매일경제·MBN ‘레이더P’	전국 정례조사 2016년 12월 2주 주간집계	2016-12-15	전국	http://www.nesdc.go.kr/result/201702/FILE_201612161133177050.pdf.htm	161212	161216	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	9.9	1.14	4		20.5	23.7	8.3	4.3	2.2	14.9		1.1	3.4	4.2	1.5		1.6		0.8			2.9							
3262	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 19일 일간집계	2016-12-19	전국	http://www.nesdc.go.kr/result/201702/FILE_201612211057458900.pdf.htm	161216	161219	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	9.9	1.17	2		24.4	19.8	8.6	4.2	2.6	14.7		1.8	4.2	4.4	1.3		1.8		0.6			3.6							
3263	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 20일 일간집계	2016-12-19	전국	http://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=3263&regNo=3263&searchCnd=&searchWrd=&gubun=&delCode=0&delcode=0&useAt=&replyAt=&menuNo=200467&sdate=&edate=&pdate=&deptId=&isk=&ise=&viewType=&pollGubuncd=&categories=&searchKey=&searchTime=&searchCode=&searchDecision=&pageIndex=15	161219	161220	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	11.3	1.23	4		22	22.3	8.2	5.9	2.8	12.6		2	4.1	3.8	1.3		1.9		0.7			3.9							
3264	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 21일 일간집계	2016-12-19	전국	http://www.nesdc.go.kr/result/201702/FILE_201612211119585860.pdf.htm	161220	161221	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	9.6	1.35	4		23	23.8	8.5	4.2	2.3	10.3		2.2	4.2	4.8	1.6		1.8		0.8			4.2							
